Product ID,ProductName, Merchant ID, Cluster ID, Cluster Label, Category ID,Category,Price,StockQuantity,Description,Rating,OrderID,CustomerID,OrderStatus,ReturnEligible,ShippingDate
33117,beko wtg641m1b 6 kg 1400 spin washing machine black,7.0,42309.0,Beko WTG641M1B,2620,Washing Machines,599.99,287.0,"This Beko WTG641M1B 6kg 1400 Spin Washing Machine features a powerful motor and advanced spin technology for efficient cleaning, with a sleek black design to complement any modern kitchen.",3.7,2094.0,1347.0,Cancelled,False,2024-10-29 12:24:37.765490
33164,hotpoint wmxtf742k 7kg 1400rpm freestanding washing machine black,6.0,42320.0,Hotpoint WMXTF742K,2620,Washing Machines,139.99,6.0,"A 2.5 kg capacity, 1400 RPM, freestanding washing machine with a stainless steel tub and various wash cycle options, ideal for heavy-duty laundry needs.",2.1,1469.0,484.0,Pending,False,2024-10-20 12:24:37.765490
33170,hoover dynamic next dxoa48c3 freestanding washing machine a energy rating 8kg 1400rpm black,43.0,42321.0,Hoover DXOA 48C3B/1-80,2620,Washing Machines,149.99,69.0,"A high-efficiency, 8kg capacity, freestanding washing machine with an A energy rating and a dynamic motor delivering 1400rpm of cleaning power, finished in sleek black.",3.6,1954.0,164.0,Delivered,False,2024-09-29 12:24:37.765490
33199,cda ci860wh washer dryer freestanding 1400 rpm a energy white,295.0,42330.0,CDA CI860WH,2620,Washing Machines,199.99,62.0,"This CDA CI-860WH Freestanding Washer and Dryer combo offers high efficiency with its 1400 RPM A Energy rating, making it a reliable choice for households.",3.7,1277.0,369.0,Cancelled,False,2024-10-08 12:24:37.765490
33203,bosch 8kg load a energy rating 1400rpm spin waq2836sgb silver washing machine,293.0,42331.0,Bosch WAQ2836SGB,2620,Washing Machines,120.99,336.0,A high-efficiency 8kg capacity washing machine featuring an energy rating of 1400rpm and a sleek silver finish with advanced features.,2.9,1768.0,1473.0,Pending,False,2024-10-16 12:24:37.765490
33214,hoover dwft411ah7 dynamic next extreme 11kg 1400rpm freestanding washing machine with wizard white,6.0,42335.0,Hoover DWFT 411AH7-80,2620,Washing Machines,599.99,318.0,"A high-capacity, energy-efficient freestanding washing machine featuring advanced technology for optimal cleaning and convenience.",2.5,1386.0,63.0,Pending,False,2024-10-05 12:24:37.765490
33225,samsung ww90j5456fw ecobubble freestanding washing machine 9kg load a energy rating 1400rpm spin white/grey,43.0,42337.0,Samsung WW90J5456FW/EU,2620,Washing Machines,599.99,420.0,"This Samsung WW90J5456FW freestanding washing machine features an EcoBubble technology with a 9kg capacity, achieving an energy rating of 1400rpm spin and available in white and grey colours.",4.3,1936.0,222.0,Cancelled,False,2024-10-06 12:24:37.765490
33242,beko wdic7523002 intregrated washer dryer,129.0,42343.0,Beko WDIC7523002,2620,Washing Machines,599.99,438.0,"The Beko WDIC7523002 is a compact, integrated washer and dryer unit designed for efficient space-saving solutions in small homes or apartments.",3.4,1870.0,710.0,Delivered,False,2024-10-03 12:24:37.765490
33245,1600rpm washing machine 9kg load class a white,123.0,42344.0,Gorenje W95F64PIUK,2620,Washing Machines,1600.0,380.0,"This 1600rpm washing machine features a 9kg load capacity, suitable for medium to large families, and is certified with Class A energy efficiency rating, finished in a pristine white color.",3.2,2310.0,1528.0,Delivered,False,2024-10-10 12:24:37.765490
33252,whirlpool tdlr70230 7kg 1200rpm top,313.0,42346.0,Whirlpool TDLR 70230,2620,Washing Machines,149.99,223.0,"This appliance is a high-capacity, energy-efficient front-load washing machine with a 7kg capacity and a maximum spin speed of 1200rpm.",3.2,1285.0,1525.0,Pending,False,2024-10-03 12:24:37.765490
33273,gorenje w6523/sc 1200rpm washing machine 6kg load class a white,147.0,42353.0,Gorenje W6523SC,2620,Washing Machines,299.99,193.0,"This is a high-efficiency, 6kg-capacity washing machine featuring 1200rpm spin speed and Energy Class A energy efficiency, available in white, designed for household use.",2.7,2510.0,973.0,Pending,False,2024-10-24 12:24:37.765490
33291,zanussi zwf81463wh freestanding washing machine white,294.0,42358.0,Zanussi ZWF81463W,2620,Washing Machines,199.99,344.0,"This is a freestanding, electrically-powered, white Zanussi washing machine designed for household laundry needs.",2.5,3189.0,604.0,Delivered,True,2024-10-05 12:24:37.765490
33327,samsung ww80j5355mw washing machine 8kg 1200 spin,186.0,42368.0,Samsung WW80J5355MW,2620,Washing Machines,599.99,49.0,"This Samsung WW80J5355MW washing machine features an 8kg capacity and 1200 RPM spin cycle, ideal for large or heavily soiled items.",4.7,2149.0,282.0,Cancelled,False,2024-10-18 12:24:37.765490
33348,hoover dynamic next dxoa148tlw3 8kg load 1400 spin washing machine with one touch white,82.0,42375.0,Hoover DXOA 148TLW3-80,2620,Washing Machines,999.99,19.0,"A high-efficiency, compact washing machine featuring a powerful 1400 RPM spin cycle and easy-to-use one-touch controls for effortless cleaning.",2.2,2739.0,609.0,Pending,False,2024-10-15 12:24:37.765490
33350,lg f4j6qn0ww 7kg 1400 spin washing machine white,22.0,42376.0,LG F4J6QN0WW,2620,Washing Machines,1400.0,368.0,"This LG F4J6QN0WW 7kg 1400 Spin Washing Machine features a compact design and advanced spin technology for efficient cleaning, allowing users to easily fit it into small spaces while enjoying high-quality laundry results.",2.3,2160.0,2029.0,Shipped,False,2024-10-05 12:24:37.765490
33354,samsung ww70j5555ew eco bubble 7kg washing machine,3.0,42377.0,Samsung WW70J5555EW/EU,2620,Washing Machines,249.99,35.0,"This Samsung WW70J5555EW Eco Bubble 7kg washing machine features a highly efficient energy-saving design and advanced bubble technology for gentle, effective cleaning.",4.6,3127.0,989.0,Delivered,False,2024-10-24 12:24:37.765490
33364,hoover dxp412aiw3 dynamic next premium 12kg load 1400 spin washing machine white,59.0,42380.0,Hoover DXP 412AIW3,2620,Washing Machines,599.99,132.0,"This 12kg capacity, white, Dynamic Next Premium Washing Machine features a powerful 1400 Spin washing cycle to effectively remove dirt and allergens from clothing.",3.1,2314.0,2437.0,Delivered,True,2024-10-16 12:24:37.765490
33369,bosch wvg3046sgb freestanding washer dryer 8kg/5kg,151.0,42382.0,Bosch WVG3046SGB,2620,Washing Machines,599.99,321.0,"This Bosch WVG3046SGB Freestanding Washer Dryer features a capacity of 8kg for washing and 5kg for drying, providing efficient laundry solutions.",2.7,1523.0,664.0,Shipped,False,2024-10-07 12:24:37.765490
33372,1400rpm washing machine 7kg load class a graphite,123.0,42383.0,Hotpoint WMAQC741G,2620,Washing Machines,1400.0,287.0,"This is a high-capacity, 7kg load capacity washing machine featuring a reliable 1400rpm motor and graphite material for optimal durability.",3.8,2239.0,1554.0,Cancelled,False,2024-10-24 12:24:37.765490
33377,hotpoint extra 7kg 1400 spin washing machine in graphite wmxtf742guk,125.0,42385.0,Hotpoint WMXTF742G,2620,Washing Machines,1200.0,157.0,"A 2.5 kg capacity, compact, and energy-efficient 1400 spin cycle wash machine with advanced features, designed to provide reliable performance for small households.",2.3,1155.0,963.0,Pending,False,2024-10-21 12:24:37.765490
33381,hotpoint bhwm129 integrated washer 6.5kg 1200rpm,152.0,42386.0,Hotpoint BHWM129,2620,Washing Machines,399.99,103.0,"This Hotpoint BHWM129 Integrated Washer features a 6.5kg capacity and 1200rpm spin speed, designed to efficiently clean clothes in compact spaces.",2.2,1956.0,1951.0,Pending,False,2024-10-16 12:24:37.765490
33408,beko free standing washing machine in white,31.0,42392.0,Beko WTG820M1W,2620,Washing Machines,999.99,215.0,"The Beko free standing washing machine in white features advanced stain removal technology and quiet operation, providing efficient cleaning for various fabric types.",3.7,3086.0,2397.0,Cancelled,False,2024-10-21 12:24:37.765490
33418,aeg softwater technology free standing washing machine in white,31.0,42395.0,AEG L9FEA966C,2620,Washing Machines,299.99,170.0,"This AEG Softwater Technology Washing Machine features a free-standing design and sleek white finish, providing efficient cleaning capabilities with reduced energy consumption.",3.4,2967.0,1652.0,Shipped,False,2024-10-29 12:24:37.765490
33436,blomberg washing machine 1000spin 5kg spin white euronics exclusive product,315.0,42401.0,Blomberg WNF5200,2620,Washing Machines,219.99,19.0,"The Blomberg 1000Spin washing machine features a high-efficiency 5kg capacity and 1000Spin technology for superior cleaning results, delivering excellent performance in both whites and coloured fabrics.",2.4,1480.0,1369.0,Pending,False,2024-10-19 12:24:37.765490
33441,gorenje w8543lo 1400rpm 8kg sensocare washing machine juicy orange,131.0,42403.0,Gorenje W8543LO,2620,Washing Machines,99.0,21.0,This Gorenje W8543LO 1400rpm 8kg Sensocare washing machine features a powerful 1400rpm motor and advanced sensory technology for optimal cleaning results.,3.1,2103.0,1832.0,Cancelled,False,2024-10-29 12:24:37.765490
33454,samsung wd90n645oox 9kg quickdrive addwash wd6800 washer dryer graphite,301.0,42406.0,Samsung WD90N645OOX/EU,2620,Washing Machines,199.99,449.0,"A high-capacity, graphite-coated washing and drying combo unit with an integrated add-wash feature for Samsung WD90N645OOX 9kg QuickDrive washer and dryer set.",2.5,2598.0,1744.0,Cancelled,False,2024-10-22 12:24:37.765490
33465,hotpoint active care free standing washing machine in graphite,31.0,42407.0,Hotpoint NM11 946 GC A UK,2620,Washing Machines,249.99,318.0,"A 2 sentence technical description of the Hotpoint Active Care Free Standing Washing Machine in Graphite, featuring advanced cleaning technology and energy-efficient design.",2.3,1001.0,202.0,Pending,False,2024-10-14 12:24:37.765490
33498,lg 10kg 1400 spin wifi washing machine in white f4j7jy2w with true steam 5 year guarantee by redemption,125.0,42417.0,LG F4J7JY2W,2620,Washing Machines,299.99,182.0,"This LG 10kg washing machine features Wi-Fi connectivity, a 1400 spin cycle, and True Steam technology for improved cleaning, backed by a 5-year guarantee.",4.9,2250.0,1427.0,Cancelled,False,2024-10-12 12:24:37.765490
33515,indesit bwa81283xwuk,330.0,42422.0,Indesit BWA81283XW,2620,Washing Machines,0.0,111.0,The Indesit BWA81283XWUK is a 8kg 1400rpm capacity condenser tumble dryer with multiple heat settings and advanced moisture-sensing technology for efficient drying.,3.9,2497.0,2115.0,Delivered,True,2024-10-24 12:24:37.765490
33550,gorenje w8543ta,119.0,42434.0,Gorenje W8543TA,2620,Washing Machines,139.99,467.0,"This is a high-efficiency, stainless steel refrigerator with advanced temperature control features and adjustable humidity settings.",2.2,1160.0,1650.0,Shipped,False,2024-10-29 12:24:37.765490
33559,bosch wis24141gb,293.0,42437.0,Bosch WIS24141GB,2620,Washing Machines,199.99,275.0,"The Bosch WIS24141GB is a high-performance multimeter with advanced features such as AC/DC voltage measurement, resistance testing, and diode analysis.",4.7,1973.0,488.0,Pending,False,2024-10-28 12:24:37.765490
33561,miele wkg120 8kg 1600 rpm washing machine with softsteam capdosing,160.0,42438.0,Miele WKG 120,2620,Washing Machines,599.99,495.0,"This Miele WKG120 washing machine features an 8kg capacity and 1600rpm spin speed, equipped with SoftSteam capDosing technology for efficient and gentle cleaning.",3.2,2477.0,1085.0,Cancelled,False,2024-10-24 12:24:37.765490
33566,gorenje w8543lr 1400rpm 8kg sensocare washing machine fire red,131.0,42440.0,Gorenje W8543LR,2620,Washing Machines,999.99,351.0,This Gorenje W8543LR 1400rpm 8kg Sensocare washing machine features a fire red finish and delivers high-efficiency cleaning at 1400rpm with an 8kg capacity.,3.1,3073.0,2458.0,Cancelled,False,2024-10-11 12:24:37.765490
33568,gorenje w8543lr red 8kg 1400rpm a washing machine 5yr wrty,3.0,42440.0,Gorenje W8543LR,2620,Washing Machines,139.99,389.0,"A high-efficiency, 8kg capacity washing machine with a 1400rpm spin speed and a 5-year warranty, featuring the Gorenje brand red color.",2.8,3338.0,2114.0,Cancelled,False,2024-10-29 12:24:37.765490
33620,beko wtg641m1s 6kg 1400 spin washing machine in silver,125.0,42456.0,Beko WTG641M1S,2620,Washing Machines,1399.99,186.0,"This Beko WTG641M1S 6kg 1400 spin washing machine features a sleek silver design, equipped with advanced spinning technology for efficient and effective cleaning.",2.9,2272.0,223.0,Delivered,False,2024-10-07 12:24:37.765490
33651,indesit my time free standing washing machine in white,31.0,42465.0,Indesit EWD81482W,2620,Washing Machines,149.99,73.0,"The Indesit My Time Free Standing Washing Machine in White is an energy-efficient, 8kg capacity appliance featuring a delayed start timer and quiet operation.",3.6,2877.0,2000.0,Pending,False,2024-10-05 12:24:37.765490
33656,stoves integrated washer dryer in white,31.0,42467.0,Stoves IWD8614,2620,Washing Machines,1999.0,463.0,"A compact, all-in-one appliance featuring a stove and washer-dryer combination, designed to be installed behind standard cabinetry, finished in crisp white for seamless integration into any kitchen space.",4.3,2669.0,2332.0,Delivered,True,2024-10-06 12:24:37.765490
33698,gorenje wdi73120 7kg 1200rpm built in washer dryer,289.0,42479.0,Gorenje WI73140DE,2620,Washing Machines,200.0,303.0,"This product features an integrated washer and dryer for a compact laundry solution, utilizing a 2.2 kW motor for efficient energy use and a 7kg capacity for various fabric types.",2.3,3109.0,1579.0,Pending,False,2024-10-23 12:24:37.765490
33702,hoover dxoa67lw3/1 80 a 7kg 1600 spin washing machine in white,125.0,42481.0,Hoover DXOA 67LW3/1-80,2620,Washing Machines,1600.0,468.0,"This is an 80kg, 1600 Spin Washing Machine, weighing 7kg, with a sleek white finish, designed for efficient cleaning.",3.4,3336.0,208.0,Delivered,True,2024-10-29 12:24:37.765490
33736,samsung wf80f5edw4xeu 8kg 1400 spin washing machine euronics,179.0,42492.0,Samsung WF80F5EDW4XEU,2620,Washing Machines,599.99,78.0,"This 8kg high-capacity washing machine features a powerful 1400 spin wash cycle, ideal for efficiently cleaning heavily soiled garments.",3.1,2810.0,1073.0,Shipped,False,2024-10-07 12:24:37.765490
33762,smeg lbb14wh 2 washing machine,324.0,42502.0,Smeg LBB14WH-2,2620,Washing Machines,599.0,330.0,"This Smeg LBB14WH 2 washing machine features a compact design with advanced wash technology for efficient cleaning, and its sleek white finish adds a touch of modern style to any laundry room.",3.1,1612.0,2473.0,Cancelled,False,2024-10-05 12:24:37.765490
33849,siemens iq700 wi14w440 eingebaut frontlader 8kg,119.0,42531.0,Siemens WI14W440,2620,Washing Machines,499.99,177.0,"A high-capacity, front-loading washing machine featuring the Siemens IQ700 technology with a 14W440 motor and an 8kg capacity.",4.5,1136.0,2244.0,Cancelled,False,2024-10-11 12:24:37.765490
33865,samsung free standing condenser tumble dryer in white,31.0,42538.0,Samsung DV80K6010CW,2620,Washing Machines,499.99,29.0,This Samsung free-standing condenser tumble dryer is designed for efficient drying and features a sleek white finish.,3.9,1287.0,1988.0,Shipped,False,2024-10-27 12:24:37.765490
33887,hotpoint rsg964jx 9kg white smart washing machine,137.0,42546.0,Hotpoint RSG964JX,2620,Washing Machines,199.99,214.0,"This 9kg white smart washing machine from Hotpoint features advanced technology for energy-efficient and easy-to-use cleaning, including multiple wash cycles and smartphone app control.",2.0,2177.0,1986.0,Pending,False,2024-10-18 12:24:37.765490
33900,hoover hl1682d3 8kg 1600spin washing,313.0,42551.0,Hoover HL1682D3,2620,Washing Machines,129.99,178.0,"This is a high-efficiency, 1600rpm washing machine with advanced spin technology and a capacity of 8kg.",3.6,1442.0,794.0,Delivered,True,2024-10-06 12:24:37.765490
33940,hoover dynamic wizard dwt l68aiw3/1 freestanding wi fi washing machine 8kg load a energy rating 1600rpm spin white,43.0,42566.0,Hoover DWT L68AIW3,2620,Washing Machines,599.99,366.0,"This freestanding Wi-Fi enabled 8kg capacity washing machine features an Energy Rating of 1600rpm Spin and comes in White, perfect for a modern laundry room.",4.7,3200.0,909.0,Delivered,True,2024-09-30 12:24:37.765490
33951,hoover 1600 spin 9kg washing machine dxa69aw3,294.0,42571.0,Hoover DXA69AW3,2620,Washing Machines,1600.0,307.0,This hoover 1600 spin 9kg washing machine is equipped with advanced features and technologies to provide efficient and reliable cleaning and laundry experiences.,4.1,1127.0,1654.0,Delivered,True,2024-10-03 12:24:37.765490
33955,neff w7460x2gb 1400 spin large 9kg load washing machine,159.0,42573.0,Neff W7460X2GB,2620,Washing Machines,499.95,419.0,"This appliance features a high-capacity spinning drum and a powerful motor capable of handling large loads, making it ideal for household use.",3.4,2666.0,1594.0,Shipped,False,2024-10-22 12:24:37.765490
33971,siemens wm16w540 a 30 iq700 aquastop eek a skala a bis d,297.0,42579.0,Siemens WM16W540,2620,Washing Machines,30.0,314.0,The Siemens WM16W540 is an 8kg-capacity freestanding washing machine featuring a 7 kg/h drying capacity and AquaStop technology for silent operation.,2.3,2677.0,1703.0,Cancelled,False,2024-10-18 12:24:37.765490
33977,gorenje w 8543 tb,3.0,42582.0,Gorenje W8543TB,2620,Washing Machines,8543.0,95.0,"The Gorenje W 8543 TB is a 40cm stainless steel single oven with convection and pyrolytic capabilities, offering efficient cooking and easy maintenance.",3.9,2792.0,1486.0,Pending,False,2024-10-04 12:24:37.765490
33983,lg f12c3qd 7kg 1200rpm washing machine white,53.0,42585.0,LG F12C3QD,2620,Washing Machines,1200.0,133.0,"This LG F12C3QD 7kg 1200rpm washing machine features a powerful 1200 rpm spin cycle and comes in a sleek white finish, designed to provide efficient and reliable cleaning for everyday use.",2.3,2215.0,1227.0,Cancelled,False,2024-10-04 12:24:37.765490
33987,new world nw901d0 nw94do double oven,179.0,42587.0,Hotpoint WMEF943P,2620,Washing Machines,1999.99,271.0,"The new World NW901D0 NW940DO Double Oven features two independent cooking zones with precise temperature control, ideal for advanced home cooks and professionals.",3.0,3190.0,1401.0,Shipped,False,2024-10-25 12:24:37.765490
34016,candy gvs148d3 8kg 1400 spin washing machine white,22.0,42602.0,Candy GVS 148D3/1-80,2620,Washing Machines,1400.0,357.0,"This is a high-efficiency, spin-washing machine with a 1400 RPM motor, ideal for washing bulky items and heavy loads.",4.1,3276.0,2296.0,Cancelled,False,2024-10-12 12:24:37.765490
34046,zanussi zwf81441w freestanding washing machine 8kg load a energy rating 1400rpm spin white,43.0,42617.0,Zanussi ZWF81441W,2620,Washing Machines,279.99,151.0,"This Zanussi Freestanding Washing Machine features an 8kg capacity, high-speed 1400rpm spin cycle, and energy-efficient design.",4.0,2047.0,2300.0,Delivered,False,2024-10-28 12:24:37.765490
34059,hotpoint rsg845jx 8kg 1400rpm freestanding washing machine white,6.0,42624.0,Hotpoint RSG845JX,2620,Washing Machines,599.99,299.0,"A 2.5 kW electric motor powers the 1400 RPM spin cycle, while a 8kg capacity ensures ample washing space for large or bulky items.",3.6,2321.0,1454.0,Cancelled,False,2024-10-08 12:24:37.765490
34065,montpellier mw5100p 5kg 1000rpm freestanding washing machine white,3.0,42627.0,Montpellier MW5100P,2620,Washing Machines,599.99,242.0,"This freestanding washing machine features a 5kg capacity and 1000rpm spin speed, ideal for everyday laundry needs.",4.8,1563.0,928.0,Pending,False,2024-10-06 12:24:37.765490
34068,aeg l99695hwd 9kg freestanding washer dryer white,294.0,42629.0,AEG L99695HWD,2620,Washing Machines,199.99,150.0,"A 2-sentence technical description of the AEG L99695HWD 9kg freestanding washer dryer, a compact and energy-efficient appliance designed for convenient laundry care.",3.4,2707.0,1297.0,Delivered,True,2024-09-30 12:24:37.765490
34078,aeg lavamat lc53500 eek a skala a bis d lavamat lc53500,297.0,42634.0,AEG LC53500,2620,Washing Machines,29.99,420.0,The AEG Lavamat LC53500 is a high-performance power tool featuring a durable design and versatile functionality.,3.5,3048.0,178.0,Pending,False,2024-10-05 12:24:37.765490
34091,candy gvs169dc3 freestanding a rated washing machine white,3.0,42637.0,Candy GVS 169DC3/1-80,2620,Washing Machines,299.99,6.0,"A freestanding, White, Energy Rating A, Candy GVS169DC3 Washing Machine",2.5,1486.0,1416.0,Shipped,False,2024-10-01 12:24:37.765490
34096,beko wtg841b1b 8kg washing machine,338.0,42639.0,Beko WTG841B1B,2620,Washing Machines,200.0,228.0,The Beko WTW841B1B is an 8kg capacity front-loading washing machine with advanced eco-friendly features and multiple wash cycles.,2.1,2782.0,655.0,Cancelled,False,2024-10-25 12:24:37.765490
34132,bosch wawh8640,119.0,42657.0,Bosch WAWH8640,2620,Washing Machines,34.99,324.0,The Bosch WAWH8640 is an energy-efficient wall-mounted dishwasher featuring quiet operation and advanced sanitizing technology.,2.6,3143.0,1535.0,Shipped,False,2024-10-27 12:24:37.765490
34168,bosch waschmaschine wat28391,298.0,42674.0,Bosch WAT28391,2620,Washing Machines,999.99,370.0,"This Bosch washing machine features advanced technology for efficient and gentle cleaning, making it ideal for everyday use.",3.4,3119.0,2290.0,Pending,False,2024-10-20 12:24:37.765490
34173,lg f4j5tn4l 8kg washing machine 1400rpm silver,53.0,42677.0,LG F4J5TN4L,2620,Washing Machines,100.0,46.0,"This LG F4J5TN4L 8kg washing machine features a powerful 1400 RPM motor with a sleek silver finish, perfect for cleaning heavily soiled garments and offering energy efficiency.",2.9,1400.0,1733.0,Pending,False,2024-10-17 12:24:37.765490
34203,hoover dhl 1672d3 nfc 7 kg 1600 spin washing machine white,7.0,42694.0,Hoover HL1672D3,2620,Washing Machines,1600.0,245.0,"A 2 kg-capacity, compact, and energy-efficient top-loading washing machine with an integrated RFID reader and NFC technology for convenient smart home control.",2.4,1330.0,1264.0,Pending,False,2024-10-14 12:24:37.765490
34222,samsung addwash ww70k5410ux/eu washing machine graphite,7.0,42706.0,Samsung WW70K5410UX,2620,Washing Machines,599.0,413.0,"This Samsung AddWash WW70K5410UX/EU washing machine features advanced technology for improved cleaning and convenience, including a unique addWash function for adding detergent during the wash cycle.",2.1,1319.0,1953.0,Shipped,False,2024-10-27 12:24:37.765490
34225,siemens wm14w740 freistehend frontlader 8kg,119.0,42708.0,Siemens WM14W740,2620,Washing Machines,0.0,280.0,A compact and lightweight 8kg capacity freestanding washing machine with front loading design from Siemens.,4.9,1302.0,687.0,Shipped,False,2024-10-21 12:24:37.765490
34241,blomberg wnf63211 1200 spin 6kg washing machine,294.0,42719.0,Blomberg WNF63211,2620,Washing Machines,1200.0,165.0,"This is a 1200 spin, 6kg capacity washing machine featuring advanced cleaning technology from Blomberg.",3.3,1529.0,1343.0,Delivered,False,2024-10-22 12:24:37.765490
34254,siemens wp10r156 freistehend toplader 6kg,119.0,42727.0,Siemens WP10R156,2620,Washing Machines,0.0,221.0,"A compact, free-standing condenser unit weighing up to 6kg, designed for efficient cooling in various industrial applications.",2.9,1435.0,695.0,Pending,False,2024-10-18 12:24:37.765490
34269,bosch waschvollautomat wlt24440,298.0,42738.0,Bosch WLT24440,2620,Washing Machines,999.99,299.0,"The Bosch WASHVOLLAUTOMAT WLT24440 is a high-capacity, semi-integrated washing machine with advanced features such as multiple wash cycles and quiet operation.",2.6,1868.0,2429.0,Shipped,False,2024-10-10 12:24:37.765490
34275,whirlpool fscr90410 9kg supreme care washing machine 1400rpm,346.0,42743.0,Whirlpool FSCR 90410,2620,Washing Machines,499.99,80.0,"This high-capacity 9kg Supreme Care Washing Machine features a powerful 1400rpm motor for efficient cleaning, while the Whirlpool brand promises reliable performance and durability.",4.3,2486.0,1980.0,Cancelled,False,2024-10-14 12:24:37.765490
34285,bosch serie 2 wab28261gb 6kg load 1400 spin washing machine with activewater technology white,82.0,42749.0,Bosch WAB28261GB,2620,Washing Machines,599.99,164.0,"This Bosch Serie 2 WAB28261GB washing machine features ActivWater Technology, which optimizes water consumption and energy efficiency, for a reliable cleaning experience with minimal environmental impact.",2.3,1817.0,1992.0,Pending,False,2024-10-24 12:24:37.765490
34327,hotpoint he7l492p,341.0,42777.0,Hotpoint HE7L492P,2620,Washing Machines,0.0,313.0,"The Hotpoint He7L492P is an integrated electric range with a stainless steel exterior and six main burners, ideal for cooking a variety of dishes.",2.8,1888.0,2309.0,Pending,False,2024-10-10 12:24:37.765490
34331,smeg wdi147 60cm fully integrated washer dryer,307.0,42779.0,Smeg WDI147S,2620,Washing Machines,999.99,19.0,"The Smeg WD-I47 60cm fully integrated washer dryer features sleek, modern design and advanced technology for efficient and convenient laundry care.",2.6,2732.0,1640.0,Delivered,False,2024-10-22 12:24:37.765490
34332,avensys smeg ex dis wdi147s 60cm integrated washer dryer 7kg wash 4kg dry,168.0,42779.0,Smeg WDI147S,2620,Washing Machines,499.99,174.0,"A 2.5 kg capacity washer and 3 kg capacity dryer are integrated into a single appliance, featuring a 60cm width and 7kg of wash capacity.",2.6,3251.0,1228.0,Shipped,False,2024-10-13 12:24:37.765490
34342,smeg washing machine lbb14az pastel blue,314.0,42786.0,Smeg LBB14AZ,2620,Washing Machines,0.0,73.0,This Smeg LBB14AZ Pastel Blue washing machine features a sleek and modern design with advanced wash technology for efficient cleaning.,4.6,1396.0,585.0,Cancelled,False,2024-10-09 12:24:37.765490
34344,hotpoint wmud962p,341.0,42787.0,Hotpoint WMUD962P,2620,Washing Machines,199.99,167.0,"This Hotpoint WMUD962P model is an electric water heater with a capacity of approximately 40 gallons, utilizing a stainless steel tank and energy-efficient design to provide reliable heating for household use.",2.8,3050.0,1654.0,Delivered,True,2024-10-11 12:24:37.765490
34361,1400rpm washer dryer 8kg/6kg load class a white,123.0,42803.0,Samsung WD80J5410AW/EU,2620,Washing Machines,1400.0,8.0,"This 1400rpm washer dryer features a 8kg/6kg load capacity and is certified to meet Class A energy efficiency standards, with a stainless steel exterior finished in a crisp white color.",4.6,1800.0,1611.0,Cancelled,False,2024-10-13 12:24:37.765490
34366,grundig gwn49460cw washing machine white,7.0,42808.0,Grundig GWN49460CW,2620,Washing Machines,299.99,13.0,"The Grundig GWN49460CW is a 6kg capacity, fully automatic white washing machine featuring advanced moisture-sensing technology and multiple wash programs.",2.9,2277.0,369.0,Shipped,False,2024-10-13 12:24:37.765490
34384,hotpoint wmsig9637bc uk 1600 spin washer 9kg,179.0,42825.0,Hotpoint WMSIG 9637BC,2620,Washing Machines,299.0,343.0,"A 1.6 cubic capacity, 9kg heavy-duty washer with a powerful 1600 spin cycle to effectively remove excess water from clothing.",4.5,2187.0,125.0,Delivered,True,2024-10-16 12:24:37.765490
34393,smeg wdi147d 1 integrated washer dryer,7.0,42834.0,Smeg WDI147D-1,2620,Washing Machines,999.0,170.0,"The Smeg WDI147D 1 is an integrated washer dryer that combines a compact washing machine and dryer into a single, sleek unit.",4.3,3058.0,333.0,Shipped,False,2024-10-10 12:24:37.765490
34399,samsung quickdrive ww80m645opw smart 8 kg 1400 spin washing machine white,7.0,42840.0,Samsung WW80M645OPW/EU,2620,Washing Machines,199.99,15.0,A Samsung QuickDrive WW80M645OPW smart washing machine featuring a 1400 spin wash cycle and compact design in a white finish.,2.4,1625.0,1434.0,Pending,False,2024-10-23 12:24:37.765490
34402,bush wmnsint714w 7kg 1400 washing machine white,22.0,42843.0,Bush WMNSINT714W,2620,Washing Machines,1400.0,38.0,This 7kg capacity top load washing machine features a large 1400rpm motor and comes in a crisp white finish.,3.5,1058.0,2168.0,Pending,False,2024-10-28 12:24:37.765490
34405,zanussi zwd81683nw lindo1000 1600rpm washer dryer 8kg/6kg load class a white,147.0,42846.0,Zanussi ZWD81683NW,2620,Washing Machines,999.99,89.0,"A compact and energy-efficient twin-wash system, the Lindo1000 washer dryer offers 1600rpm spin speed and load classes of A for both 8kg and 6kg wash loads, making it suitable for small to medium-sized households.",4.9,2630.0,2047.0,Cancelled,False,2024-10-27 12:24:37.765490
34424,hotpoint wdl520p aquarius 7kg wash 5kg dry 1200rpm freestanding washer dryer white,15.0,42865.0,Hotpoint Aquarius WML520P,2620,Washing Machines,200.0,268.0,"A compact and energy-efficient freestanding washer dryer set, ideal for small to medium-sized loads, featuring a 1200rpm spin speed and 7kg capacity on wash and 5kg capacity on dry.",4.4,1665.0,115.0,Delivered,True,2024-10-16 12:24:37.765490
34428,bosch waw32540,119.0,42869.0,Bosch WAW32540,2620,Washing Machines,0.0,174.0,The Bosch WAW32540 is a high-performance drill with a powerful 12.8V lithium-ion battery and advanced features for efficient drilling and driving.,4.6,2728.0,294.0,Cancelled,False,2024-10-13 12:24:37.765490
